job_id,title,company,location,experience_level,experience_years,salary_lpa,company_rating,skills
IND2028015,Power BI Developer,Lenskart,Remote,Entry,3.5,5.5,3.2,Data Modeling;Etl;Azure;Sql
IND2028018,Full Stack Developer,Slice,Bangalore,Senior,6.5,30.0,3.1,Python;React;Node.Js;Postgresql;Mongodb
IND2028019,Technical Lead,Tech Mahindra,Bangalore,Mid,3.5,11.1,3.7,Team Leadership;System Design;Agile;Aws
IND2028020,Engineering Manager,Byju's,Delhi,Mid,3.5,13.4,3.5,Hiring;Roadmapping;System Design;Agile;Okrs;People Management
IND2028021,AI Engineer,Cognizant,Bangalore,Mid,3.5,20.5,4.2,Openai Api;Llms;Prompt Engineering;Vector Dbs;Python
IND2028023,Business Analyst,Zerodha,Mumbai,Mid,3.5,48.0,3.7,Excel;Power Bi;Requirements Gathering;Jira;Agile;Sql
IND2028024,Research Scientist,Zomato,Remote,Mid,3.5,48.0,3.9,Deep Learning;Statistics;Publications
IND2028025,UI/UX Designer,Khatabook,Chennai,Mid,3.5,48.0,3.5,Css;Adobe Xd;Prototyping;Wireframing;User Research
IND2028026,Frontend Developer,Cisco,Indore,Mid,3.5,12.5,3.0,Next.Js;Figma;Html/Css
IND2028027,Data Engineer,Fi Money,Pune,Mid,3.5,22.1,4.2,Dbt;Sql;Spark;Python
IND2028028,Software Engineer,Razorpay,Remote,Senior,6.5,48.0,4.1,Algorithms;Python;C++;Git;Data Structures
IND2028029,NLP Engineer,BEL,Pune,Entry,3.5,4.8,3.3,Tensorflow;Bert;Llms;Transformers;Spacy;Huggingface
IND2028030,Java Developer,Zerodha,Remote,Mid,3.5,9.5,4.3,Hibernate;Spring Boot;Java
IND2028031,Software Engineer,Leadsquared,Pune,Mid,3.5,10.7,3.1,Data Structures;C++;Java;Git;Algorithms;Python
IND2028032,Research Scientist,Tech Mahindra,Remote,Mid,3.5,48.0,3.4,Statistics;Python;Deep Learning;Publications;Nlp
IND2028033,React Developer,Capgemini,Remote,Mid,3.5,14.6,4.1,React;Typescript;Next.Js;Html/Css
IND2028034,Java Developer,Darwinbox,Remote,Mid,3.5,18.7,4.0,Spring Boot;Sql;Rest Apis
IND2028035,AI Engineer,Flipkart,Hyderabad,Senior,6.5,47.4,3.2,Openai Api;Langchain;Prompt Engineering;Python;Nlp
IND2028036,UI/UX Designer,Amazon,Remote,Entry,3.5,5.0,4.3,Figma;Prototyping;User Research
IND2028037,Power BI Developer,HCL Technologies,Mumbai,Mid,3.5,13.1,3.3,Data Modeling;Azure;Etl;Dax;Power Bi;Sql
IND2028038,Data Scientist,BSNL,Hyderabad,Mid,3.5,6.6,4.0,Sql;Statistics;Deep Learning;Python;Machine Learning;Tensorflow
IND2028042,Software Engineer,Setu,Mumbai,Mid,3.5,16.6,3.1,Git;Data Structures;Python;System Design;C++;Java
IND2028043,Backend Developer,Capgemini,Remote,Senior,6.5,31.2,3.8,Python;Fastapi;Node.Js
IND2028044,Full Stack Developer,HAL,Remote,Senior,6.5,18.4,3.2,Docker;React;Node.Js;Postgresql
IND2028045,Data Engineer,Microsoft,Coimbatore,Senior,6.5,35.3,3.7,Python;Sql;Kafka;Airflow
IND2028046,Power BI Developer,Hasura,Ahmedabad,Entry,3.5,5.6,4.0,Sql;Power Bi;Azure;Excel;Dax
IND2028047,Software Engineer,Razorpay,Bhubaneswar,Entry,3.5,6.9,3.6,C++;Algorithms;Java;Git;Python
IND2028051,Frontend Developer,Infosys,Remote,Mid,3.5,17.8,4.0,Tailwind Css;Html/Css;React;Next.Js
IND2028052,Backend Developer,Deloitte,Remote,Entry,3.5,4.6,4.1,Java;Postgresql;Docker
IND2028053,Android Developer,HAL,Jaipur,Entry,3.5,4.5,3.5,Kotlin;Android Sdk;Java;Rest Apis;Jetpack Compose;Firebase
IND2028054,Data Analyst,Lenskart,Pune,Mid,3.5,22.3,3.4,Tableau;Python;Sql;Data Visualization;Excel;Power Bi
IND2028056,Business Analyst,BEL,Delhi,Mid,3.5,11.6,3.1,Jira;Power Bi;Agile;Requirements Gathering;Excel;Sql
IND2028057,Full Stack Developer,BrowserStack,Chennai,Senior,6.5,30.3,3.5,Docker;Postgresql;Mongodb;Rest Apis;Aws;Python
IND2028058,Cybersecurity Analyst,HCL Technologies,Lucknow,Mid,3.5,7.4,3.6,Ethical Hacking;Network Security;Python
IND2028059,Machine Learning Engineer,Dream11,Remote,Mid,3.5,48.0,3.0,Aws;Docker;Mlops;Python
IND2028060,Cloud Engineer,PhonePe,Delhi,Mid,3.5,4.5,3.3,Gcp;Linux;Terraform;Kubernetes;Azure
IND2028061,QA Engineer,Fi Money,Chennai,Entry,3.5,4.8,3.8,Python;Selenium;Api Testing;Postman;Manual Testing
IND2028062,Software Engineer,Microsoft,Chennai,Mid,3.5,4.5,4.1,Data Structures;Python;C++;Rest Apis
IND2028064,React Developer,Hasura,Indore,Entry,3.5,4.5,3.7,Javascript;Next.Js;Html/Css
IND2028065,Frontend Developer,Oracle,Hyderabad,Mid,3.5,16.3,4.1,Javascript;Next.Js;Figma;Tailwind Css
IND2028067,NLP Engineer,Cisco,Chennai,Entry,3.5,7.8,4.1,Llms;Tensorflow;Spacy;Bert;Transformers
IND2028068,Power BI Developer,Zoho,Bangalore,Mid,3.5,48.0,3.1,Sql;Etl;Excel;Dax;Power Bi;Azure
IND2028069,Business Analyst,CRED,Chandigarh,Mid,3.5,13.6,3.3,Sql;Requirements Gathering;Power Bi;Agile;Excel
IND2028070,AI Engineer,Zerodha,Chennai,Entry,3.5,7.5,2.8,Nlp;Prompt Engineering;Openai Api;Llms
IND2028071,Blockchain Developer,Oracle,Delhi,Entry,3.5,5.3,4.1,Smart Contracts;Web3.Js;Ethereum
IND2028072,Python Developer,Khatabook,Hyderabad,Entry,3.5,5.4,3.0,Django;Docker;Python;Fastapi;Postgresql;Aws
IND2028076,Backend Developer,HCL Technologies,Indore,Mid,3.5,22.7,4.1,Redis;Node.Js;Docker;Python;Postgresql;Fastapi
IND2028078,Java Developer,Google,Bangalore,Mid,3.5,15.2,3.3,Rest Apis;Microservices;Hibernate;Sql;Maven
IND2028079,Backend Developer,TCS,Bangalore,Mid,3.5,22.6,3.1,Postgresql;Docker;Python
IND2028080,AI Engineer,ISRO,Bhubaneswar,Senior,6.5,21.8,3.9,Rag;Nlp;Llms;Vector Dbs;Openai Api
IND2028082,iOS Developer,Freshworks,Chennai,Mid,3.5,10.8,3.9,Swift;Firebase;Swiftui;Xcode;Rest Apis
IND2028083,Data Analyst,Slice,Bhubaneswar,Mid,3.5,48.0,3.9,Data Visualization;Statistics;Tableau
IND2028084,Java Developer,Infosys,Remote,Senior,6.5,35.3,4.1,Microservices;Sql;Spring Boot
IND2028085,React Developer,Infosys,Remote,Entry,3.5,5.5,4.2,Typescript;React;Next.Js;Redux
IND2028086,Full Stack Developer,PhonePe,Bangalore,Mid,3.5,23.1,4.2,Docker;Rest Apis;Mongodb;Postgresql;Python;React
IND2028088,Product Manager,Setu,Jaipur,Mid,3.5,21.5,4.1,Roadmapping;A/B Testing;Sql;Product Strategy;Agile
IND2028091,Backend Developer,Google,Remote,Mid,3.5,48.0,3.8,Postgresql;Docker;Node.Js;Fastapi;Python;Redis
IND2028093,Cloud Engineer,Meesho,Pune,Mid,3.5,4.5,3.4,Azure;Docker;Linux;Kubernetes
IND2028094,React Developer,Freshworks,Mumbai,Mid,3.5,10.7,3.6,Javascript;Html/Css;Next.Js
IND2028095,Frontend Developer,Flipkart,Remote,Mid,3.5,13.6,4.2,Next.Js;React;Figma;Typescript;Html/Css
IND2028097,Data Analyst,Urban Company,Pune,Mid,3.5,8.8,3.2,Tableau;Data Visualization;Sql;Python;Power Bi
IND2028098,iOS Developer,BHEL,Coimbatore,Mid,3.5,5.2,3.4,Firebase;Swift;Swiftui
IND2028099,DevOps Engineer,Setu,Bhubaneswar,Entry,3.5,5.7,3.6,Aws;Ansible;Jenkins;Kubernetes;Linux;Docker
IND2028100,Data Analyst,Oracle,Delhi,Mid,3.5,4.5,3.7,Excel;Data Visualization;Statistics;Sql;Tableau;Power Bi
IND2028101,QA Engineer,InMobi,Mumbai,Mid,3.5,12.5,4.0,Api Testing;Manual Testing;Postman;Python
IND2028102,Software Engineer,HAL,Chennai,Mid,3.5,28.8,4.2,C++;Git;Java;Rest Apis;Algorithms;System Design
IND2028103,Engineering Manager,MakeMyTrip,Kolkata,Mid,3.5,4.5,3.7,Hiring;Okrs;Roadmapping
IND2028104,Python Developer,Razorpay,Ahmedabad,Mid,3.5,11.2,3.7,Django;Rest Apis;Docker;Postgresql
IND2028105,AI Engineer,Zerodha,Lucknow,Senior,6.5,44.3,3.8,Rag;Vector Dbs;Llms;Openai Api
IND2028106,Software Engineer,Darwinbox,Remote,Entry,3.5,6.4,4.2,C++;Data Structures;System Design;Algorithms;Git;Python
IND2028110,Full Stack Developer,Microsoft,Ahmedabad,Mid,3.5,18.9,4.3,Rest Apis;Python;Node.Js
IND2028111,Android Developer,Dream11,Pune,Mid,3.5,48.0,3.8,Android Sdk;Jetpack Compose;Kotlin;Java
IND2028112,Data Scientist,ISRO,Mumbai,Mid,3.5,14.4,3.6,Sql;Deep Learning;Pandas;Tensorflow;Statistics
IND2028114,Backend Developer,Dream11,Delhi,Entry,3.5,6.4,4.1,Redis;Node.Js;Postgresql
IND2028115,AI Engineer,Oracle,Delhi,Senior,6.5,46.2,4.0,Llms;Openai Api;Prompt Engineering;Python;Rag;Nlp
IND2028116,UI/UX Designer,Cisco,Hyderabad,Mid,3.5,19.9,3.8,Figma;Css;Adobe Xd;User Research
IND2028117,AI Engineer,Wipro,Chennai,Mid,3.5,7.6,3.9,Llms;Nlp;Vector Dbs;Python
IND2028119,DevOps Engineer,Ola,Remote,Mid,3.5,20.9,4.1,Terraform;Linux;Kubernetes
IND2028120,Business Analyst,NTPC,Chennai,Mid,3.5,4.5,3.9,Agile;Jira;Excel
IND2028121,Product Manager,Zerodha,Chandigarh,Mid,3.5,9.8,4.2,User Research;Jira;A/B Testing;Product Strategy;Sql;Roadmapping
IND2028122,Computer Vision Engineer,HCL Technologies,Remote,Mid,3.5,8.5,4.0,Opencv;Tensorflow;Yolo;Pytorch;Python
IND2028124,Technical Lead,Khatabook,Pune,Senior,6.5,43.0,3.2,Microservices;Team Leadership;Agile;Code Review
IND2028125,Machine Learning Engineer,BEL,Coimbatore,Mid,3.5,13.7,3.4,Tensorflow;Pytorch;Scikit-Learn;Python;Docker
IND2028126,Machine Learning Engineer,Ola,Remote,Mid,3.5,4.5,3.6,Scikit-Learn;Pytorch;Docker
IND2028127,Power BI Developer,Cognizant,Remote,Mid,3.5,7.4,4.2,Dax;Azure;Excel
IND2028128,iOS Developer,Amazon,Remote,Mid,3.5,48.0,3.7,Swift;Firebase;Swiftui;Core Data
IND2028129,Backend Developer,Google,Pune,Mid,3.5,48.0,3.1,Mongodb;Java;Fastapi
IND2028130,Data Engineer,Setu,Pune,Mid,3.5,48.0,4.0,Spark;Airflow;Python;Etl
IND2028131,Frontend Developer,HAL,Indore,Mid,3.5,12.7,3.5,Next.Js;Typescript;Tailwind Css;Javascript;React;Figma
IND2028132,Data Analyst,Urban Company,Hyderabad,Mid,3.5,26.6,2.7,Sql;Data Visualization;Excel;Python;Power Bi
IND2028134,React Developer,ISRO,Bangalore,Mid,3.5,6.1,3.9,Next.Js;Html/Css;Typescript;Javascript;React
IND2028135,Technical Lead,Razorpay,Lucknow,Mid,3.5,13.2,4.3,Microservices;System Design;Agile
IND2028136,Business Analyst,HCL Technologies,Chennai,Mid,3.5,10.9,4.0,Excel;Agile;Requirements Gathering;Power Bi;Sql
IND2028137,AI Engineer,Postman,Ahmedabad,Senior,6.5,48.0,3.1,Python;Langchain;Nlp;Rag;Llms
IND2028138,Java Developer,Oracle,Indore,Mid,3.5,9.7,4.1,Rest Apis;Microservices;Hibernate;Java
IND2028140,Data Scientist,Hasura,Lucknow,Mid,3.5,12.3,3.2,Statistics;Tensorflow;Tableau;Deep Learning;Python;Machine Learning
IND2028141,Data Scientist,Cisco,Hyderabad,Mid,3.5,26.5,4.1,Scikit-Learn;Statistics;Nlp;Tableau
IND2028142,DevOps Engineer,Zerodha,Chennai,Senior,6.5,40.0,4.2,Kubernetes;Ci/Cd;Jenkins
IND2028144,Business Analyst,Wipro,Jaipur,Mid,3.5,16.3,4.0,Jira;Requirements Gathering;Excel;Sql;Power Bi;Agile
IND2028145,Software Engineer,Infosys,Mumbai,Mid,3.5,9.1,4.2,Git;Java;C++;Data Structures;Python
IND2028146,UI/UX Designer,Razorpay,Remote,Mid,3.5,15.5,4.2,Adobe Xd;Prototyping;Figma;Wireframing;Css
IND2028147,Software Engineer,CRED,Bangalore,Mid,3.5,13.5,2.8,System Design;Data Structures;Python;Git;Java;Rest Apis
IND2028148,UI/UX Designer,CRED,Hyderabad,Senior,6.5,48.0,3.6,Figma;Adobe Xd;Wireframing;User Research
IND2028149,UI/UX Designer,Postman,Remote,Mid,3.5,48.0,3.2,Prototyping;User Research;Figma;Wireframing;Adobe Xd;Css
IND2028150,Research Scientist,Oracle,Bhubaneswar,Senior,6.5,40.5,4.2,Publications;Deep Learning;Python
IND2028152,Node.js Developer,Hasura,Remote,Senior,6.5,42.4,4.1,Javascript;Node.Js;Rest Apis;Mongodb
IND2028153,Data Scientist,Ola,Mumbai,Mid,3.5,48.0,3.9,Python;Scikit-Learn;Pandas;Nlp;Sql;Tensorflow
IND2028155,Data Analyst,Slice,Remote,Senior,6.5,4.5,4.3,Sql;Power Bi;Python;Data Visualization;Statistics;Excel
IND2028158,Software Engineer,HAL,Chandigarh,Mid,3.5,7.7,4.3,C++;Data Structures;Git;Algorithms;Rest Apis
IND2028159,Data Analyst,Khatabook,Remote,Mid,3.5,18.8,4.1,Power Bi;Tableau;Python
IND2028161,Technical Lead,BHEL,Remote,Senior,6.5,13.8,4.2,Microservices;System Design;Agile;Aws;Team Leadership
IND2028162,Data Engineer,Amazon,Nagpur,Mid,3.5,8.8,4.0,Spark;Dbt;Kafka;Aws;Airflow
IND2028163,React Developer,Postman,Bangalore,Mid,3.5,11.1,4.3,Next.Js;React;Typescript;Javascript
IND2028164,Computer Vision Engineer,Leadsquared,Hyderabad,Mid,3.5,9.7,4.3,Opencv;Tensorflow;Yolo;Deep Learning;Pytorch;Python
IND2028165,Product Manager,MakeMyTrip,Hyderabad,Mid,3.5,12.5,4.1,A/B Testing;Roadmapping;Jira;Product Strategy;Sql;Agile
IND2028167,Software Engineer,Paytm,Nagpur,Entry,3.5,6.0,3.7,Java;Data Structures;Git
IND2028169,Product Manager,TCS,Remote,Mid,3.5,17.3,4.2,Product Strategy;Jira;Roadmapping
IND2028170,Business Analyst,Setu,Remote,Senior,6.5,41.4,3.2,Jira;Agile;Requirements Gathering;Power Bi;Excel
IND2028171,Data Analyst,Flipkart,Delhi,Mid,3.5,48.0,3.9,Sql;Tableau;Data Visualization;Power Bi
IND2028172,Data Scientist,Chargebee,Remote,Senior,6.5,38.2,3.4,Machine Learning;Statistics;Python
IND2028173,React Developer,Setu,Lucknow,Senior,6.5,32.6,4.3,Javascript;Redux;Next.Js
IND2028174,React Developer,IBM,Remote,Entry,3.5,4.5,3.6,Javascript;Next.Js;Typescript;Html/Css;React;Redux
IND2028177,Machine Learning Engineer,Amazon,Bangalore,Mid,3.5,48.0,2.9,Tensorflow;Docker;Python;Mlops;Aws
IND2028178,Data Scientist,Capgemini,Pune,Senior,6.5,44.4,2.9,Tensorflow;Machine Learning;Python
IND2028180,AI Engineer,Microsoft,Bhubaneswar,Mid,3.5,48.0,4.2,Openai Api;Prompt Engineering;Langchain;Python;Rag
IND2028181,Data Engineer,Wipro,Chennai,Mid,3.5,16.4,3.0,Kafka;Etl;Dbt;Sql
IND2028182,Machine Learning Engineer,CRED,Pune,Entry,3.5,8.0,3.4,Tensorflow;Kubernetes;Scikit-Learn;Mlops;Python;Pytorch
IND2028183,Business Analyst,Oracle,Remote,Entry,3.5,4.6,4.0,Requirements Gathering;Power Bi;Agile;Jira
IND2028184,Python Developer,Byju's,Kolkata,Mid,3.5,24.2,3.4,Aws;Python;Rest Apis
IND2028185,Data Analyst,Chargebee,Hyderabad,Entry,3.5,5.9,3.8,Statistics;Power Bi;Sql;Python
IND2028188,Blockchain Developer,Google,Remote,Mid,3.5,20.8,4.2,Smart Contracts;Web3.Js;Solidity;Ethereum;Python
IND2028189,Full Stack Developer,Infosys,Pune,Mid,3.5,20.4,3.4,Docker;Python;Aws
IND2028190,Software Engineer,Hasura,Delhi,Senior,6.5,35.5,3.5,Rest Apis;Java;Git
IND2028192,Python Developer,Freshworks,Hyderabad,Mid,3.5,31.6,3.8,Python;Docker;Aws
IND2028194,Frontend Developer,Google,Chennai,Senior,6.5,30.7,3.5,React;Html/Css;Typescript
IND2028195,Research Scientist,Oracle,Hyderabad,Entry,3.5,6.0,4.0,Pytorch;Nlp;R;Python;Deep Learning
IND2028197,Full Stack Developer,Wipro,Delhi,Mid,3.5,11.8,4.2,Rest Apis;Aws;Mongodb;Docker
IND2028198,Power BI Developer,BrowserStack,Pune,Mid,3.5,8.8,3.2,Excel;Sql;Etl;Data Modeling;Azure
IND2028199,Backend Developer,Lenskart,Chennai,Mid,3.5,4.5,3.9,Mongodb;Fastapi;Python;Java;Docker;Redis
IND2028200,Data Engineer,Microsoft,Nagpur,Mid,3.5,18.3,3.9,Kafka;Python;Aws
IND2028201,Full Stack Developer,BSNL,Nagpur,Mid,3.5,6.8,4.0,Node.Js;Aws;Rest Apis
IND2028203,Software Engineer,ONGC,Mumbai,Senior,6.5,19.4,4.3,Data Structures;C++;Python;Java
IND2028204,Machine Learning Engineer,Groww,Remote,Mid,3.5,4.5,3.7,Docker;Aws;Mlops
IND2028205,Data Analyst,Wipro,Mumbai,Entry,3.5,5.9,3.4,Python;Data Visualization;Power Bi;Statistics;Sql;Excel
IND2028206,Business Analyst,Lenskart,Mumbai,Mid,3.5,48.0,4.2,Jira;Sql;Power Bi;Excel
IND2028207,Backend Developer,BSNL,Pune,Mid,3.5,12.3,3.6,Fastapi;Node.Js;Mongodb
IND2028208,Data Analyst,BrowserStack,Hyderabad,Senior,6.5,37.6,3.9,Tableau;Sql;Data Visualization;Statistics
IND2028209,Product Manager,Postman,Ahmedabad,Mid,3.5,11.6,2.8,Roadmapping;Agile;A/B Testing;User Research;Jira;Sql
IND2028210,Computer Vision Engineer,Cisco,Remote,Mid,3.5,17.9,4.2,Pytorch;Tensorflow;Python;Opencv
IND2028211,Computer Vision Engineer,ISRO,Chennai,Mid,3.5,4.5,4.1,Pytorch;Deep Learning;Tensorflow;Opencv;Yolo
IND2028212,Software Engineer,TCS,Remote,Entry,3.5,4.5,2.8,Rest Apis;Data Structures;Python
IND2028213,AI Engineer,Wipro,Lucknow,Mid,3.5,23.1,3.3,Llms;Vector Dbs;Openai Api;Prompt Engineering;Langchain
IND2028214,Machine Learning Engineer,Postman,Bangalore,Mid,3.5,21.3,3.9,Aws;Scikit-Learn;Pytorch
IND2028215,Software Engineer,Hasura,Mumbai,Mid,3.5,9.0,3.4,Python;C++;Git;Java;System Design
IND2028216,Product Manager,BHEL,Chennai,Mid,3.5,9.8,2.9,Jira;A/B Testing;Agile
IND2028217,React Developer,Swiggy,Hyderabad,Mid,3.5,8.3,3.5,Next.Js;Html/Css;React
IND2028219,Backend Developer,Accenture,Chennai,Mid,3.5,10.8,3.9,Node.Js;Python;Java;Redis;Fastapi;Mongodb
IND2028221,DevOps Engineer,Nykaa,Chennai,Entry,3.5,6.3,3.3,Docker;Jenkins;Ci/Cd;Linux
IND2028222,Backend Developer,Microsoft,Remote,Entry,3.5,4.5,4.2,Django;Redis;Docker
IND2028223,Data Scientist,Cognizant,Nagpur,Mid,3.5,15.2,4.2,Python;Scikit-Learn;Nlp;Statistics;Tensorflow;Pandas
IND2028224,Cloud Engineer,Capgemini,Chennai,Entry,3.5,4.5,3.4,Linux;Gcp;Aws
IND2028225,DevOps Engineer,Setu,Hyderabad,Mid,3.5,25.6,3.6,Jenkins;Ansible;Linux;Terraform;Docker;Aws
IND2028226,Frontend Developer,MakeMyTrip,Mumbai,Entry,3.5,6.6,3.8,Html/Css;Tailwind Css;Next.Js;Figma
IND2028227,Full Stack Developer,Razorpay,Bangalore,Mid,3.5,22.5,3.7,Node.Js;Python;Rest Apis;Mongodb;Postgresql;React
IND2028228,QA Engineer,Hasura,Ahmedabad,Entry,3.5,4.8,3.9,Jira;Api Testing;Selenium;Postman;Python;Manual Testing
IND2028229,Technical Lead,Accenture,Delhi,Senior,6.5,28.9,3.8,Microservices;Agile;Aws;Code Review;Team Leadership
IND2028232,Software Engineer,Lenskart,Kolkata,Entry,3.5,5.3,3.5,Python;Rest Apis;Data Structures;System Design;Java;Git
IND2028233,MLOps Engineer,Hasura,Bhubaneswar,Mid,3.5,18.1,3.6,Airflow;Aws;Mlflow;Docker
IND2028234,MLOps Engineer,Amazon,Bangalore,Mid,3.5,20.2,3.7,Ci/Cd;Kubernetes;Aws;Mlflow;Airflow
IND2028235,iOS Developer,Cisco,Hyderabad,Senior,6.5,4.5,3.0,Xcode;Firebase;Swift;Rest Apis;Core Data;Swiftui
IND2028237,QA Engineer,Google,Pune,Senior,6.5,41.4,3.8,Selenium;Manual Testing;Python
IND2028238,Data Analyst,Infosys,Mumbai,Mid,3.5,10.2,3.5,Data Visualization;Statistics;Sql;Tableau;Python
IND2028239,Power BI Developer,Postman,Hyderabad,Mid,3.5,21.2,4.1,Sql;Etl;Power Bi;Excel;Data Modeling
IND2028240,Cloud Engineer,BEL,Remote,Mid,3.5,23.7,4.0,Docker;Kubernetes;Gcp;Linux
IND2028241,Frontend Developer,Zoho,Bangalore,Mid,3.5,23.3,2.7,Tailwind Css;Javascript;Next.Js;React;Typescript
IND2028242,Power BI Developer,Ola,Remote,Mid,3.5,24.5,4.3,Sql;Etl;Data Modeling;Power Bi;Excel;Azure
IND2028243,iOS Developer,PhonePe,Indore,Mid,3.5,13.7,3.7,Swift;Rest Apis;Xcode;Swiftui;Firebase;Core Data
IND2028244,Java Developer,Razorpay,Remote,Mid,3.5,26.5,4.2,Rest Apis;Maven;Microservices;Hibernate
IND2028245,Full Stack Developer,DRDO,Lucknow,Mid,3.5,4.5,3.3,Node.Js;Mongodb;Docker
IND2028248,Data Analyst,Google,Pune,Mid,3.5,48.0,4.1,Sql;Excel;Python;Data Visualization
IND2028249,Backend Developer,MakeMyTrip,Remote,Senior,6.5,47.6,3.6,Django;Redis;Docker;Python;Node.Js
IND2028251,Power BI Developer,Khatabook,Chennai,Senior,6.5,31.4,3.9,Data Modeling;Power Bi;Excel;Etl;Dax
IND2028254,AI Engineer,Zoho,Bangalore,Senior,6.5,48.0,2.8,Langchain;Vector Dbs;Nlp
IND2028255,MLOps Engineer,Google,Remote,Mid,3.5,48.0,3.5,Mlflow;Aws;Python
IND2028257,Cloud Engineer,PhonePe,Remote,Entry,3.5,4.5,4.1,Aws;Gcp;Terraform;Kubernetes;Azure
IND2028258,Data Engineer,NTPC,Remote,Mid,3.5,6.6,4.0,Python;Dbt;Etl;Spark;Kafka;Airflow
IND2028259,Data Analyst,Freshworks,Chennai,Mid,3.5,48.0,2.9,Sql;Tableau;Python;Power Bi
IND2028261,Java Developer,Chargebee,Remote,Senior,6.5,4.5,3.3,Rest Apis;Spring Boot;Java;Hibernate;Maven;Sql
IND2028263,Data Analyst,IBM,Chandigarh,Mid,3.5,13.1,4.0,Data Visualization;Python;Power Bi;Excel
IND2028264,AI Engineer,Meesho,Chandigarh,Mid,3.5,33.3,3.8,Prompt Engineering;Vector Dbs;Langchain
IND2028265,Engineering Manager,MakeMyTrip,Remote,Mid,3.5,11.3,2.9,Hiring;System Design;Okrs;Agile;People Management
IND2028266,Data Analyst,Slice,Mumbai,Mid,3.5,10.9,3.7,Python;Tableau;Power Bi;Statistics;Excel
IND2028267,DevOps Engineer,NTPC,Remote,Mid,3.5,6.9,3.4,Docker;Kubernetes;Ci/Cd;Jenkins;Linux
IND2028268,Full Stack Developer,Darwinbox,Chandigarh,Mid,3.5,22.0,3.9,Docker;Postgresql;React;Rest Apis
IND2028269,Data Engineer,Paytm,Coimbatore,Mid,3.5,26.4,4.1,Aws;Spark;Sql;Airflow;Python;Etl
IND2028272,Node.js Developer,Zoho,Delhi,Entry,3.5,8.0,2.5,Rest Apis;Node.Js;Javascript;Mongodb
IND2028273,AI Engineer,HCL Technologies,Delhi,Mid,3.5,11.6,3.5,Nlp;Openai Api;Llms
IND2028275,Data Analyst,Accenture,Bhubaneswar,Mid,3.5,11.4,3.6,Data Visualization;Sql;Excel;Power Bi
IND2028277,Full Stack Developer,NTPC,Chandigarh,Mid,3.5,6.8,3.3,Rest Apis;Python;Postgresql
IND2028279,Data Engineer,HAL,Remote,Senior,6.5,18.8,4.3,Python;Airflow;Spark;Etl;Sql
IND2028282,Frontend Developer,Microsoft,Delhi,Mid,3.5,21.2,3.5,Html/Css;Next.Js;Javascript;Tailwind Css;Figma
IND2028283,Data Analyst,CRED,Chennai,Mid,3.5,4.5,3.7,Sql;Tableau;Excel;Statistics;Data Visualization;Power Bi
IND2028285,NLP Engineer,Capgemini,Pune,Entry,3.5,4.8,3.9,Huggingface;Tensorflow;Python;Transformers
IND2028286,MLOps Engineer,Google,Delhi,Mid,3.5,10.8,3.3,Ci/Cd;Mlflow;Docker;Aws;Kubernetes
IND2028289,Product Manager,TCS,Jaipur,Senior,6.5,4.5,3.8,Product Strategy;Roadmapping;Agile;A/B Testing
IND2028292,MLOps Engineer,Razorpay,Indore,Mid,3.5,48.0,4.0,Kubernetes;Aws;Docker;Ci/Cd;Mlflow;Airflow
IND2028293,QA Engineer,MakeMyTrip,Jaipur,Entry,3.5,7.4,3.1,Jira;Postman;Api Testing;Selenium;Manual Testing
IND2028294,React Developer,Cisco,Hyderabad,Mid,3.5,23.2,3.8,Typescript;Redux;React;Next.Js;Html/Css;Javascript
IND2028295,iOS Developer,IBM,Kochi,Senior,6.5,25.8,3.8,Xcode;Swiftui;Swift
IND2028296,Software Engineer,Byju's,Pune,Entry,3.5,7.7,3.6,Python;Java;C++;Algorithms;Rest Apis
IND2028297,Product Manager,CRED,Remote,Mid,3.5,9.7,4.0,Sql;Jira;Roadmapping
IND2028298,Data Analyst,Accenture,Delhi,Mid,3.5,48.0,3.3,Data Visualization;Power Bi;Sql;Excel
IND2028299,Machine Learning Engineer,Paytm,Remote,Senior,6.5,48.0,3.1,Kubernetes;Docker;Mlops
IND2028302,Blockchain Developer,Chargebee,Remote,Mid,3.5,21.3,3.5,Web3.Js;Ethereum;Solidity
IND2028303,Machine Learning Engineer,ONGC,Delhi,Mid,3.5,12.4,3.6,Pytorch;Scikit-Learn;Docker
IND2028304,Business Analyst,Microsoft,Mumbai,Mid,3.5,15.9,4.2,Requirements Gathering;Sql;Jira;Power Bi;Excel
IND2028306,Data Scientist,BrowserStack,Hyderabad,Senior,6.5,43.1,3.5,Statistics;Python;Deep Learning;Scikit-Learn
IND2028308,UI/UX Designer,Freshworks,Jaipur,Mid,3.5,22.7,3.2,User Research;Css;Prototyping;Adobe Xd;Figma
IND2028309,Research Scientist,DRDO,Indore,Entry,3.5,4.6,3.5,Nlp;Deep Learning;Publications;R
IND2028310,Cloud Engineer,Darwinbox,Bangalore,Entry,3.5,6.4,3.3,Kubernetes;Terraform;Gcp;Aws;Azure;Linux
IND2028311,Full Stack Developer,HAL,Jaipur,Entry,3.5,4.5,4.0,React;Docker;Mongodb
IND2028312,Data Analyst,Setu,Jaipur,Mid,3.5,12.2,3.5,Statistics;Excel;Tableau;Power Bi;Python
